股票代號,股利發放年度,股利盈餘所屬期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費天數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費天數,現金股利(盈餘),現金股利(公積),總現金股利,股票股利(盈餘),股票股利(公積),總股票股利,總股利合計
1439,1997,1996全年,'97/05/10,,,,,,,,,,0,0,0,0,0,0,0
1439,1996,1995全年,'96/05/02,,,,,,,,,,0,0,0,0,0,0,0
1439,1995,1994全年,'95/04/21,'95/05/11,44,'95/05/11,1,,'95/06/17,36.2,'95/12/09,142,0.2,0,0.2,0.6,0.4,1,1.2
1439,1994,1993全年,'94/04/22,,,,,,'94/07/17,62.8,'94/07/18,,0,0,0,0.7,0.5,1.2,1.2
1439,1993,1992全年,'93/04/15,,,,,,'93/07/10,57,'93/11/03,95,0,0,0,2,0.5,2.5,2.5
1439,1992,1991全年,'92/06/01,,,,,,'92/10/09,74.1,'92/10/12,2,0,0,0,0,1,1,1
1439,1991,1990全年,'91/04/11,,,,,,,,,,0,0,0,0,0,0,0
1439,1990,1989全年,'90/04/23,,,,,,'90/12/01,63,,,0,0,0,0,0.3,0.3,0.3
1439,1989,1988全年,,,,,,,,,,,0.6,0,0.6,1.6,0,1.6,2.2
1439,1988,1987全年,,,,,,,,,,,2.5,0,2.5,8.5,0,8.5,11
1439,1987,1986全年,,,,,,,,,,,1,0,1,0,0,0,1
1439,1986,1985全年,,,,,,,,,,,0,0,0,0,5.65,5.65,5.65
1440,2024,2023全年,,'24/08/13,16,'24/08/14,2,'24/09/13,,,,,0.35,0,0.35,0,0,0,0.35
1440,2023,2022全年,,'23/07/13,15.6,'23/11/21,90,'23/08/15,,,,,0.35,0,0.35,0,0,0,0.35
1440,2022,2021全年,,'22/07/14,17,'22/07/18,3,'22/08/15,,,,,0.8,0,0.8,0,0,0,0.8
1440,2021,2020全年,,'21/08/05,24.4,'21/09/30,39,'21/09/08,,,,,0.35,0,0.35,0,0,0,0.35
1440,2020,2019全年,'20/06/17,'20/08/06,11,'20/08/06,1,'20/09/10,,,,,0.2,0,0.2,0,0,0,0.2
1440,2019,2018全年,'19/06/20,'19/08/08,11.7,'20/06/18,209,'19/09/10,,,,,0.4,0,0.4,0,0,0,0.4
1440,2018,2017全年,'18/06/22,'18/08/09,13.2,'18/08/20,8,'18/09/10,,,,,0.36,0,0.36,0,0,0,0.36
1440,2017,2016全年,'17/06/14,'17/08/09,13,'17/08/28,14,'17/09/08,,,,,0.32,0,0.32,0,0,0,0.32
1440,2016,2015全年,'16/06/15,'16/08/09,13.6,'17/01/18,112,'16/09/09,,,,,0.45,0,0.45,0,0,0,0.45
1440,2015,2014全年,'15/06/11,'15/07/29,13.3,'15/07/29,1,'15/09/03,'15/07/29,13.3,'15/07/29,1,0.17,0,0.17,0.1,0,0.1,0.27
1440,2014,2013全年,'14/06/12,'14/08/01,19,'21/03/29,1629,'14/09/12,'14/08/01,19,'21/03/29,1629,0.3,0,0.3,0.3,0,0.3,0.6
1440,2013,2012全年,'13/06/19,'13/08/01,14.2,'13/08/19,13,,'13/08/01,14.2,'13/08/19,13,0.15,0,0.15,0.15,0,0.15,0.3
1440,2012,2011全年,'12/06/15,'12/07/05,12.2,'12/07/17,9,,,,,,0.2,0,0.2,0,0,0,0.2
1440,2011,2010全年,'11/06/09,'11/08/04,18,'13/10/02,538,,'11/08/04,18,'13/10/02,538,0.8,0,0.8,0.3,0,0.3,1.1
1440,2010,2009全年,'10/06/17,'10/08/05,14.8,'10/08/17,9,,'10/08/05,14.8,'10/08/17,9,0.4,0,0.4,0.2,0,0.2,0.6
1440,2009,2008全年,'09/06/16,,,,,,,,,,0,0,0,0,0,0,0
1440,2008,2007全年,'08/06/11,'08/07/03,11,'08/07/03,1,,,,,,0.6,0,0.6,0,0,0,0.6
1440,2007,2006全年,'07/06/13,'07/07/05,16.8,'07/07/05,1,,,,,,0.25,0,0.25,0,0,0,0.25
1440,2006,2005全年,'06/06/08,,,,,,,,,,0,0,0,0,0,0,0
1440,2005,2004全年,'05/06/09,'05/07/04,7.82,'06/05/08,208,,,,,,0.2,0,0.2,0,0,0,0.2
1440,2004,2003全年,'04/06/10,'04/07/05,8.75,'04/07/12,6,,,,,,0.3,0,0.3,0,0,0,0.3
1440,2003,2002全年,'03/05/28,'03/06/26,7.2,'03/07/02,5,,,,,,0.2,0,0.2,0,0,0,0.2
1440,2002,2001全年,'02/05/30,,,,,,,,,,0,0,0,0,0,0,0
1440,2001,2000全年,'01/06/13,,,,,,,,,,0,0,0,0,0,0,0
1440,2000,1999全年,'00/06/03,,,,,,,,,,0.2,0,0.2,0,0.2,0.2,0.4
1440,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
1440,1998,1997全年,,,,,,,,,,,0,0,0,0.5,0.3,0.8,0.8
1440,1997,1996全年,,,,,,,,,,,0,0,0,0.5,0.3,0.8,0.8
1440,1996,1995全年,,,,,,,,,,,0,0,0,0.5,0.3,0.8,0.8
1440,1995,1994全年,'95/05/30,,,,,,'95/07/19,23.6,'97/03/19,479,0,0,0,1.2,0.6,1.8,1.8
1440,1994,1993全年,'94/05/20,,,,,,'94/07/26,31.9,'94/07/26,1,0,0,0,0,1,1,1
1440,1993,1992全年,'93/05/28,,,,,,'93/07/20,19.7,'93/11/19,99,0,0,0,0.6,0.6,1.2,1.2
1440,1992,1991全年,'92/05/16,,,,,,'92/07/24,27,'94/01/05,414,0,0,0,1.7,0.5,2.2,2.2
1440,1991,1990全年,'91/05/30,,,,,,'91/07/19,39.5,,,0,0,0,1,1,2,2
1440,1990,1989全年,,,,,,,,,,,0,0,0,1.1,1.1,2.2,2.2
1440,1989,1988全年,,,,,,,,,,,0,0,0,1.87,0.13,2,2
1440,1988,1987全年,,,,,,,,,,,1,0,1,3.8,0.2,4,5
1440,1987,1986全年,,,,,,,,,,,1,0,1,3.25,0.25,3.5,4.5
1440,1985,1984全年,,,,,,,,,,,0,0,0,7,0.56,7.56,7.56
1441,2024,2023全年,'24/05/27,,,,,,,,,,0,0,0,0,0,0,0
1441,2023,2022全年,'23/05/22,,,,,,,,,,0,0,0,0,0,0,0
1441,2022,2021全年,'22/06/14,,,,,,,,,,0,0,0,0,0,0,0
1441,2021,2020全年,'21/07/06,,,,,,,,,,0,0,0,0,0,0,0
1441,2020,2019全年,'20/06/15,,,,,,,,,,0,0,0,0,0,0,0
1441,2019,2018全年,'19/06/19,'19/08/29,10.4,'21/05/03,405,'19/10/07,'19/08/29,10.4,'21/05/03,405,0.4,0,0.4,2.9,0,2.9,3.3
1441,2018,2017全年,'18/06/13,,,,,,,,,,0,0,0,0,0,0,0
1441,2017,2016全年,'17/06/27,,,,,,,,,,0,0,0,0,0,0,0
1441,2016,2015全年,'16/06/16,,,,,,,,,,0,0,0,0,0,0,0
1441,2015,2014全年,'15/06/11,,,,,,,,,,0,0,0,0,0,0,0
1441,2014,2013全年,'14/06/11,,,,,,,,,,0,0,0,0,0,0,0
1441,2013,2012全年,'13/06/03,'13/08/01,9.11,'13/08/05,3,,'13/08/01,9.11,'13/08/05,3,0.1,0,0.1,0.1,0.1,0.2,0.3
1441,2012,2011全年,'12/06/01,'12/07/04,9.85,'12/09/20,56,,'12/08/20,8.12,'12/08/28,7,0.7,0,0.7,0,0.5,0.5,1.2
1441,2011,2010全年,'11/06/10,,,,,,,,,,0,0,0,0,0,0,0
1441,2010,2009全年,'10/06/09,,,,,,,,,,0,0,0,0,0,0,0
1441,2009,2008全年,'09/06/04,,,,,,,,,,0,0,0,0,0,0,0
1441,2008,2007全年,'08/06/12,,,,,,,,,,0,0,0,0,0,0,0
1441,2007,2006全年,'07/06/08,,,,,,,,,,0,0,0,0,0,0,0
1441,2006,2005全年,'06/06/09,,,,,,,,,,0,0,0,0,0,0,0
1441,2005,2004全年,'05/06/10,,,,,,,,,,0,0,0,0,0,0,0
1441,2004,2003全年,'04/06/11,,,,,,,,,,0,0,0,0,0,0,0
1441,2003,2002全年,'03/06/03,,,,,,,,,,0,0,0,0,0,0,0
1441,2002,2001全年,'02/06/07,,,,,,,,,,0,0,0,0,0,0,0
1441,2001,2000全年,'01/06/01,,,,,,,,,,0,0,0,0,0,0,0
1441,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
1441,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
1441,1998,1997全年,,,,,,,,,,,0,0,0,0,0,0,0
1441,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
1441,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
1441,1995,1994全年,'95/06/10,'95/07/02,,'95/07/03,,,,,,,0.8,0,0.8,0,0,0,0.8
1441,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
1441,1993,1992全年,'93/06/12,,,,,,,,,,0,0,0,0,0,0,0
1441,1992,1991全年,'92/06/13,,,,,,,,,,0,0,0,0,0,0,0
1441,1991,1990全年,'91/05/25,,,,,,,,,,0.5,0,0.5,0.5,0.2,0.7,1.2
1441,1990,1989全年,,,,,,,,,,,0,0,0,1.1,0.9,2,2
1441,1989,1988全年,,,,,,,,,,,0,0,0,2,0,2,2
1441,1988,1987全年,,,,,,,,,,,0.5,0,0.5,2.5,0.1,2.6,3.1
1441,1987,1986全年,,,,,,,,,,,0.5,0,0.5,3,0,3,3.5
1442,2024,2023全年,'24/06/19,'24/08/19,67.5,'24/09/18,22,'24/09/12,,,,,3.5,0,3.5,0,0,0,3.5
1442,2023,2022全年,'23/06/13,'23/07/06,31.6,'23/07/06,1,'23/08/04,,,,,1.6,0,1.6,0,0,0,1.6
1442,2022,2021全年,'22/06/15,'22/08/02,21.6,'22/08/02,1,'22/08/30,,,,,1.2,0,1.2,0,0,0,1.2
1442,2021,2020全年,'21/06/17,'21/09/09,19,'21/09/13,3,'21/10/08,,,,,0.5,0,0.5,0,0,0,0.5
1442,2020,2019全年,'20/06/16,'20/08/03,16.8,'20/09/04,25,'20/08/31,,,,,0.99,0,0.99,0,0,0,0.99
1442,2019,2018全年,'19/06/20,'19/08/09,15.6,'19/08/28,,'19/09/05,,,,,1,0,1,0,0,0,1
1442,2018,2017全年,'18/06/15,'18/08/14,17.8,'19/12/24,335,'18/09/10,,,,,1.8,0,1.8,0,0,0,1.8
1442,2017,2016全年,'17/06/22,'17/09/06,19.4,'21/09/17,988,'17/09/30,'17/09/06,19.4,'21/09/17,988,0.99,0,0.99,0.99,0,0.99,1.99
1442,2016,2015全年,'16/06/15,'16/09/02,19.2,'17/05/17,169,'16/09/30,'16/09/02,19.2,'17/05/17,169,1,0,1,1,0,1,2
1442,2015,2014全年,'15/06/18,'15/08/18,19.4,'16/04/14,160,'15/09/11,,,,,1.85,0,1.85,0,0,0,1.85
1442,2014,2013全年,'14/06/23,'14/07/18,31.9,'22/11/29,2052,'14/08/29,,,,,4,0,4,0,0,0,4
1442,2013,2012全年,'13/06/25,'13/09/10,34.8,'13/11/14,46,,,,,,1.2,0,1.2,0,0,0,1.2
1442,2012,2011全年,'12/06/19,'12/09/13,26,'13/01/24,94,,,,,,2.5,0,2.5,0,0,0,2.5
1442,2011,2010全年,'11/06/22,'11/08/12,26.2,'12/03/22,151,,'11/08/12,26.2,'12/03/22,151,1.8,0,1.8,0.2,0,0.2,2
1442,2010,2009全年,'10/06/25,'10/08/27,20.8,'10/09/24,20,,,,,,1.5,0,1.5,0,0,0,1.5
1442,2009,2008全年,'09/06/10,'09/09/15,15.3,'09/09/29,11,,,,,,1.2,0,1.2,0,0,0,1.2
1442,2008,2007全年,'08/06/13,,,,,,,,,,0,0,0,0,0,0,0
1442,2007,2006全年,'07/06/15,,,,,,,,,,0,0,0,0,0,0,0
1442,2006,2005全年,'06/06/09,,,,,,,,,,0,0,0,0,0,0,0
1442,2005,2004全年,'05/04/15,,,,,,,,,,0,0,0,0,0,0,0
1442,2004,2003全年,'04/04/26,,,,,,,,,,0,0,0,0,0,0,0
1442,2003,2002全年,'03/06/23,,,,,,,,,,0,0,0,0,0,0,0
1442,2002,2001全年,'02/06/17,,,,,,,,,,0,0,0,0,0,0,0
1442,2001,2000全年,'01/05/02,,,,,,,,,,0,0,0,0,0,0,0
1442,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
1442,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
1442,1998,1997全年,'98/04/14,,,,,,,,,,0,0,0,2.1,3.2,5.3,5.3
1442,1997,1996全年,'97/06/06,,,,,,,,,,0,0,0,0,0,0,0
1442,1996,1995全年,'96/05/31,,,,,,,,,,0,0,0,0,0.2,0.2,0.2
1442,1995,1994全年,'95/05/19,,,,,,,,,,0,0,0,0,0,0,0
1442,1994,1993全年,'94/06/18,,,,,,,,,,0,0,0,0,0,0,0
1442,1993,1992全年,'93/06/19,,,,,,,,,,0,0,0,0,0,0,0
1442,1992,1991全年,'92/06/20,,,,,,,,,,0,0,0,0,0,0,0
1442,1991,1990全年,'91/06/25,,,,,,,,,,0,0,0,0,0,0,0
1442,1990,1989全年,'90/05/19,,,,,,'89/08/10,,,,0,0,0,1.2,0.8,2,2
1442,1989,1988全年,,,,,,,,,,,0,0,0,1.5,0,1.5,1.5
1442,1988,1987全年,,,,,,,,,,,0,0,0,4,0,4,4
1443,2024,2023全年,'24/06/12,,,,,,,,,,0,0,0,0,0,0,0
1443,2023,2022全年,'23/06/13,,,,,,,,,,0,0,0,0,0,0,0
1443,2022,2021全年,'22/06/15,,,,,,,,,,0,0,0,0,0,0,0
1443,2021,2020全年,'21/06/16,,,,,,,,,,0,0,0,0,0,0,0
1443,2020,2019全年,'20/06/09,,,,,,,,,,0,0,0,0,0,0,0
1443,2019,2018全年,'19/06/13,,,,,,,,,,0,0,0,0,0,0,0
1443,2018,2017全年,'18/06/14,,,,,,,,,,0,0,0,0,0,0,0
1443,2017,2016全年,'17/06/13,,,,,,,,,,0,0,0,0,0,0,0
1443,2016,2015全年,'16/06/13,,,,,,,,,,0,0,0,0,0,0,0
1443,2015,2014全年,'15/06/16,,,,,,,,,,0,0,0,0,0,0,0
1443,2014,2013全年,'14/06/17,,,,,,,,,,0,0,0,0,0,0,0
1443,2013,2012全年,'13/06/21,,,,,,,,,,0,0,0,0,0,0,0
1443,2012,2011全年,'12/06/12,,,,,,,,,,0,0,0,0,0,0,0
1443,2011,2010全年,'11/06/10,,,,,,,,,,0,0,0,0,0,0,0
1443,2010,2009全年,'10/06/18,,,,,,,,,,0,0,0,0,0,0,0
1443,2009,2008全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,2008,2007全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,2007,2006全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,2006,2005全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,2005,2004全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,2004,2003全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,2003,2002全年,'03/06/10,,,,,,,,,,0,0,0,0,0,0,0
1443,2002,2001全年,'02/06/14,,,,,,,,,,0,0,0,0,0,0,0
1443,2001,2000全年,'01/06/08,,,,,,,,,,0,0,0,0,0,0,0
1443,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
1443,1999,1998全年,'99/05/28,,,,,,,,,,0,0,0,0,0.5,0.5,0.5
1443,1998,1997全年,'98/04/30,,,,,,'98/06/08,15.9,'98/06/25,15,0,0,0,1.1,0,1.1,1.1
1443,1997,1996全年,'97/05/23,,,,,,'97/06/20,20.7,'97/08/11,44,0,0,0,0.5,0.5,1,1
1443,1996,1995全年,'96/05/17,,,,,,'96/07/20,17.7,'96/08/15,21,0,0,0,0,0.5,0.5,0.5
1443,1995,1994全年,'95/05/12,,,,,,'95/06/22,17.1,'96/04/15,232,0,0,0,0.5,1,1.5,1.5
1443,1994,1993全年,'94/05/20,,,,,,'94/08/22,27.2,'94/09/01,10,0,0,0,0,1,1,1
1443,1993,1992全年,'93/05/07,,,,,,,,,,0,0,0,0.25,1,1.25,1.25
1443,1992,1991全年,'92/05/27,,,,,,'93/02/20,21.4,'93/03/10,16,0,0,0,0.25,1,1.25,1.25
1443,1991,1990全年,'91/04/23,,,,,,'91/10/12,32.1,'91/11/11,23,0,0,0,0,1,1,1
1443,1990,1989全年,'90/03/31,,,,,,'90/06/09,63.1,,,0,0,0,0.73,1.07,1.8,1.8
1443,1989,1988全年,,,,,,,,,,,0,0,0,1.45,0.11,1.56,1.56
1443,1988,1987全年,,,,,,,,,,,0,0,0,8.86,0.14,9,9
1443,1987,1986全年,,,,,,,,,,,0,0,0,5.32,0.22,5.54,5.54
1443,1985,1984全年,,,,,,,,,,,0,0,0,0.96,0,0.96,0.96
1444,2024,2023全年,'24/06/21,,,,,,,,,,0,0,0,0,0,0,0
1444,2023,2022全年,'23/06/29,,,,,,'23/07/26,10.5,'23/09/04,28,0,0,0,0.4,0,0.4,0.4
1444,2022,2021全年,'22/06/24,'22/08/11,10,'22/08/11,1,'22/09/08,,,,,0.3,0,0.3,0,0,0,0.3
1444,2021,2020全年,'21/06/23,,,,,,,,,,0,0,0,0,0,0,0
1444,2020,2019全年,'20/06/18,,,,,,,,,,0,0,0,0,0,0,0
1444,2019,2018全年,'19/06/12,'19/06/28,9.75,'20/08/07,272,'19/07/26,,,,,0.4,0,0.4,0,0,0,0.4
1444,2018,2017全年,'18/04/26,'18/07/05,10,'18/08/01,20,'18/08/03,,,,,0.5,0,0.5,0,0,0,0.5
1444,2017,2016全年,'17/06/08,,,,,,,,,,0,0,0,0,0,0,0
1444,2016,2015全年,'16/06/08,'16/07/05,8.29,'16/07/28,17,'16/07/29,,,,,0.5,0,0.5,0,0,0,0.5
1444,2015,2014全年,'15/06/10,'15/07/07,9.48,'15/10/22,74,'15/08/03,,,,,0.5,0,0.5,0,0,0,0.5
1444,2014,2013全年,'14/06/11,,,,,,'14/07/31,10.2,'15/04/20,176,0,0,0,0.2,0.3,0.5,0.5
1444,2013,2012全年,'13/06/13,'13/07/24,10.8,'13/10/07,52,,,,,,0.6,0,0.6,0,0,0,0.6
1444,2012,2011全年,'12/06/06,'12/08/02,9.9,'12/08/15,,,'12/08/02,9.9,'12/08/15,,0.5,0,0.5,0.3,0,0.3,0.8
1444,2011,2010全年,'11/06/15,'11/08/02,14.4,,,,'11/08/02,14.4,,,0.5,0,0.5,1.3,0,1.3,1.8
1444,2010,2009全年,'10/06/17,'10/07/20,11.8,'10/08/02,10,,'10/07/20,11.8,'10/08/02,10,0.8,0,0.8,0,0.2,0.2,1
1444,2009,2008全年,,,,,,,,,,,0,0,0,0,0,0,0
1444,2008,2007全年,'08/06/13,,,,,,'08/07/24,6.91,'09/10/12,305,0,0,0,0,0.5,0.5,0.5
1444,2007,2006全年,,,,,,,,,,,0,0,0,0,0,0,0
1444,2006,2005全年,'06/06/14,,,,,,,,,,0,0,0,0,0,0,0
1444,2005,2004全年,'05/06/10,,,,,,,,,,0,0,0,0,0,0,0
1444,2004,2003全年,'04/06/03,,,,,,,,,,0,0,0,0,0,0,0
1444,2003,2002全年,'03/06/30,,,,,,,,,,0,0,0,0,0,0,0
1444,2002,2001全年,'02/06/12,,,,,,,,,,0,0,0,0,0,0,0
1444,2001,2000全年,'01/06/13,,,,,,,,,,0,0,0,0,0,0,0
1444,2000,1999全年,'00/04/26,,,,,,,,,,0,0,0,0,0,0,0
1444,1999,1998全年,'99/05/27,,,,,,'99/07/17,,'99/07/23,6,0,0,0,0,0.6,0.6,0.6
1444,1998,1997全年,'98/04/23,,,,,,'98/05/21,,,,0,0,0,1,1,2,2
1444,1997,1996全年,'97/05/07,,,,,,'97/06/16,,'97/08/04,42,0,0,0,1,0.5,1.5,1.5
1444,1996,1995全年,'96/06/05,,,,,,,,,,0,0,0,1,0.5,1.5,1.5
1444,1995,1994全年,'95/05/10,,,,,,'95/07/06,21.2,'95/08/02,24,0,0,0,1,0.7,1.7,1.7
1444,1994,1993全年,'94/04/26,,,,,,'94/07/22,31.2,'94/11/26,102,0,0,0,1.2,1,2.2,2.2
1444,1993,1992全年,,,,,,,,,,,0,0,0,1,1,2,2
1444,1992,1991全年,'92/03/27,,,,,,'92/05/19,48.8,,,0,0,0,1,1,2,2
1444,1991,1990全年,'91/04/24,'91/07/25,61.5,'92/01/25,145,,'91/07/25,61.5,'92/01/25,145,0.5,0,0.5,1,0.5,1.5,2
1444,1990,1989全年,,,,,,,,,,,0,0,0,1.3,0.04,1.34,1.34
1444,1989,1988全年,,,,,,,,,,,0,0,0,3.4,1.33,4.73,4.73
1444,1988,1987全年,,,,,,,,,,,0,0,0,1,0,1,1
1445,2024,2023全年,'24/05/30,'24/06/18,21,,,'24/07/15,,,,,2.5,0,2.5,0,0,0,2.5
1445,2023,2022全年,'23/05/30,'23/06/30,20.4,'23/08/14,31,'23/07/21,,,,,0.1,0,0.1,0,0,0,0.1
1445,2022,2021全年,'22/06/15,,,,,,,,,,0,0,0,0,0,0,0
1445,2021,2020全年,'21/06/09,'21/09/03,11.7,'21/09/03,1,'21/09/28,,,,,0,0.2,0.2,0,0,0,0.2
1445,2020,2019全年,'20/06/15,'20/08/21,8.51,'20/08/21,1,'20/09/11,,,,,0,0.2,0.2,0,0,0,0.2
1445,2019,2018全年,'19/06/17,'19/08/21,7.24,'20/04/16,157,'19/09/12,,,,,0,0.2,0.2,0,0,0,0.2
1445,2018,2017全年,'18/06/05,'18/08/21,7.82,'18/08/24,4,'18/09/20,,,,,0.1,0.1,0.2,0,0,0,0.2
1445,2017,2016全年,'17/06/07,'17/07/06,8.51,'20/05/05,692,'17/08/11,,,,,0.3,0,0.3,0,0,0,0.3
1445,2016,2015全年,'16/06/07,'16/07/14,9.55,'20/10/23,1049,'16/08/12,,,,,0.5,0,0.5,0,0,0,0.5
1445,2015,2014全年,'15/06/12,'15/07/15,9.68,'15/07/16,2,'15/08/12,,,,,0.3,0,0.3,0,0,0,0.3
1445,2014,2013全年,'14/06/06,'14/07/08,9.95,'15/04/29,199,,,,,,0.5,0,0.5,0,0,0,0.5
1445,2013,2012全年,'13/06/20,'13/07/16,7.39,'13/07/16,1,,,,,,0.3,0,0.3,0,0,0,0.3
1445,2012,2011全年,'12/06/21,'12/07/18,6.57,'12/08/16,21,,,,,,0.5,0,0.5,0,0,0,0.5
1445,2011,2010全年,'11/06/22,'11/07/20,8.41,'13/10/03,550,,,,,,0.5,0,0.5,0,0,0,0.5
1445,2010,2009全年,'10/06/18,'10/07/16,8.25,'10/07/26,7,,,,,,0.2,0,0.2,0,0,0,0.2
1445,2009,2008全年,'09/06/19,'09/07/16,5.79,'09/07/20,3,,,,,,0.21,0,0.21,0,0,0,0.21
1445,2008,2007全年,'08/06/13,'08/08/26,5.9,'08/08/27,2,,,,,,0.4,0,0.4,0,0,0,0.4
1445,2007,2006全年,'07/06/13,,,,,,,,,,0,0,0,0,0,0,0
1445,2006,2005全年,'06/06/15,,,,,,,,,,0,0,0,0,0,0,0
1445,2005,2004全年,'05/06/10,,,,,,,,,,0,0,0,0,0,0,0
1445,2004,2003全年,'04/06/15,,,,,,,,,,0,0,0,0,0,0,0
1445,2003,2002全年,'03/06/18,,,,,,'03/08/12,5.15,'03/10/30,56,0,0,0,0,0.5,0.5,0.5
1445,2002,2001全年,'02/06/06,'02/09/09,,'02/09/27,15,,,,,,0.3,0,0.3,0,0,0,0.3
1445,2001,2000全年,'01/05/30,,,,,,,,,,0,0,0,0,0,0,0
1445,2000,1999全年,'00/05/31,,,,,,,,,,0,0,0,0,0,0,0
1445,1999,1998全年,'99/06/03,,,,,,,,,,0,0,0,1.5,0,1.5,1.5
1445,1998,1997全年,'98/05/27,,,,,,'98/07/21,23.5,'98/09/21,50,0,0,0,1.6,0,1.6,1.6
1445,1997,1996全年,'97/06/13,,,,,,'97/08/12,23.6,'98/02/23,144,0,0,0,1,0,1,1
1445,1996,1995全年,'96/05/25,,,,,,'96/07/19,19.7,'96/09/20,53,0,0,0,0.6,1,1.6,1.6
1445,1995,1994全年,'95/05/13,,,,,,'95/06/27,21.5,'95/06/27,1,0,0,0,2,0,2,2
1445,1994,1993全年,'94/05/24,,,,,,'94/08/16,33.9,'94/08/27,11,0,0,0,1,1,2,2
1445,1993,1992全年,'93/05/22,,,,,,'93/08/21,41.1,'93/08/24,3,0,0,0,1,1,2,2
1445,1992,1991全年,'92/04/15,,,,,,'92/06/29,68.6,,,0,0,0,1,1,2,2
1445,1991,1990全年,'91/04/29,,,,,,'91/07/09,86,'91/07/13,5,0,0,0,2,0,2,2
1445,1990,1989全年,,,,,,,,,,,0,0,0,5,0,5,5
1445,1989,1988全年,,,,,,,,,,,0,0,0,5,0,5,5
1445,1986,1985全年,,,,,,,,,,,0,0,0,1.5,0,1.5,1.5
1446,2024,2023全年,'24/06/14,'24/07/16,52.6,'24/07/16,1,'24/08/15,,,,,0.7,0,0.7,0,0,0,0.7
1446,2023,2022全年,'23/06/13,'23/07/14,37.4,'23/07/28,11,'23/08/11,,,,,0,0.2,0.2,0,0,0,0.2
1446,2022,2021全年,'22/06/14,'22/07/15,32,'22/07/15,1,'22/08/12,,,,,0,0.3,0.3,0,0,0,0.3
1446,2021,2020全年,'21/06/08,'21/08/13,30.8,'21/08/31,13,'21/09/10,,,,,0,0.3,0.3,0,0,0,0.3
1446,2020,2019全年,'20/06/09,'20/07/29,27.3,'20/07/29,1,'20/08/28,,,,,0,0.3,0.3,0,0,0,0.3
1446,2019,2018全年,'19/06/04,'19/08/29,30.2,'19/08/29,1,'19/09/20,,,,,0,0.3,0.3,0,0,0,0.3
1446,2018,2017全年,'18/06/05,'18/08/30,25.5,'18/09/17,13,'18/09/21,,,,,0,0.3,0.3,0,0,0,0.3
1446,2017,2016全年,'17/06/07,'17/08/30,22.2,'17/10/13,31,'17/09/22,,,,,0.1,0.2,0.3,0,0,0,0.3
1446,2016,2015全年,'16/06/07,'16/08/30,18.6,'16/11/22,57,'16/09/23,,,,,0.1,0.2,0.3,0,0,0,0.3
1446,2015,2014全年,'15/06/03,'15/08/19,20,'15/08/19,1,'15/09/11,,,,,0.3,0,0.3,0,0,0,0.3
1446,2014,2013全年,'14/06/04,'14/08/21,30,'14/08/21,1,'14/09/16,,,,,0.3,0,0.3,0,0,0,0.3
1446,2013,2012全年,'13/06/04,'13/09/03,29.3,'13/09/17,12,,,,,,0.3,0,0.3,0,0,0,0.3
1446,2012,2011全年,'12/06/19,'12/09/07,16.4,'12/09/07,1,,,,,,0.3,0,0.3,0,0,0,0.3
1446,2011,2010全年,'11/06/21,,,,,,,,,,0,0,0,0,0,0,0
1446,2010,2009全年,'10/06/14,,,,,,,,,,0,0,0,0,0,0,0
1446,2009,2008全年,'09/06/16,,,,,,,,,,0,0,0,0,0,0,0
1446,2008,2007全年,'08/06/13,'08/07/09,9.46,'08/07/09,1,,,,,,0.27,0,0.27,0,0,0,0.27
1446,2007,2006全年,'07/06/27,,,,,,,,,,0,0,0,0,0,0,0
1446,2006,2005全年,'06/06/06,,,,,,,,,,0,0,0,0,0,0,0
1446,2005,2004全年,'05/06/28,,,,,,,,,,0,0,0,0,0,0,0
1446,2004,2003全年,'04/06/01,'04/07/22,4.76,'04/07/22,1,,'04/07/22,4.76,'04/07/22,1,0.1,0,0.1,0.1,0,0.1,0.2
1446,2003,2002全年,'03/06/05,,,,,,,,,,0,0,0,0,0,0,0
1446,2002,2001全年,'02/05/30,,,,,,,,,,0,0,0,0,0,0,0
1446,2001,2000全年,'01/06/15,,,,,,,,,,0,0,0,0,0,0,0
1446,2000,1999全年,'00/06/21,,,,,,,,,,0,0,0,0,0,0,0
1446,1999,1998全年,,,,,,,,,,,0,0,0,0.5,0.5,1,1
1446,1998,1997全年,,,,,,,,,,,0,0,0,0,0,0,0
